ID,nest_key,location,site,nest,species,exp_year,attempt_num,clutch_init_doy,ci_last_checked,clutch_comp_doy,cc_last_checked,clutch_size,egg_loss_num,egg_loss_reason,egg_loss_doy,incubation_failure,inc_fail_doy,eggs_swapped,hatch_doy,hd_last_checked,brood_size_hatching,day6_brood_mass,brood_size_day6,chick_loss_incid1_doy,chick_loss1_num_lost,chick_loss1_reason,chick_loss_incid2_doy,chick_loss2_num_lost,chick_loss2_reason,chick_loss_incid3_doy,chick_loss3_num_lost,chick_loss3_reason,chick_loss_incid4_doy,chick_loss4_num_lost,chick_loss4_reason,chick_abandon_female,chick_abandon_male,nest_fate_doy,nest_fate,nf_last_checked,num_fledged,nest_experiment,nest_treatment,female_id,male_id,fecal_sample_nb,nest_notes
,Unit_1_32_1988_156,Ithaca,Unit_1,32,TRES,1988,2,156,1,159,1,4,0,NL,,,,,174,7,4,,,,4,U,,,,,,,,,,,,189,U,8,0,,NUL.0.000,CU4921988F,203040584,,
,Unit_1_32_1988_139,Ithaca,Unit_1,32,TRES,1988,1,139,1,143,1,5,5,X4D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,2,0,E,MAN.3.041,CU4911988F,203040584,,
,Unit_1_34_1988_137,Ithaca,Unit_1,34,TRES,1988,1,137,1,142,1,6,0,NL,,,,,156,1,6,,,,0,NL,,,,,,,,,,,,181,Fledged,7,6,,NUL.0.000,203040409,203040575,,
,Unit_1_35_1988_135,Ithaca,Unit_1,35,TRES,1988,1,135,1,140,1,6,0,NL,,,,,155,1,6,,,,6,T4D2,,,,,,,,,,,,167,Failed,7,0,L,MAN.1.041,203040664,201139921,,
,Unit_1_37_1988_140,Ithaca,Unit_1,37,TRES,1988,1,140,1,145,1,6,0,NL,,,,,158,4,4,,,,0,NL,,,,,,,,,,,,181,Fledged,1,4,C,CON.0.000,203040670,201139971,,
,Unit_1_40_1988_154,Ithaca,Unit_1,40,TRES,1988,1,154,1,,-8,3,3,U2D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,159,Failed,1,0,,NUL.0.000,CU5311988F,CU5311988M,,
,Unit_1_41_1988_158,Ithaca,Unit_1,41,TRES,1988,2,158,1,162,1,4,2,H,,,,,177,1,2,,,,0,NL,,,,,,,,,,,,,UF,-8,,,NUL.0.000,203040555,203040329,,
,Unit_1_41_1988_138,Ithaca,Unit_1,41,TRES,1988,1,138,1,144,1,7,7,X6D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,1,0,E,MAN.3.041,203040557,203040329,,
,Unit_1_42_1988_139,Ithaca,Unit_1,42,TRES,1988,1,139,1,143,1,5,0,NL,,,,,158,1,5,,,,4,T,,,,,,,,,,,,181,Fledged,1,1,L,MAN.1.041,203040441,203040503,,
,Unit_1_45_1988_138,Ithaca,Unit_1,45,TRES,1988,1,138,1,142,1,5,0,NL,,,,,156,1,5,,,,0,NL,,,,,,,,,,,,177,Fledged,1,5,,NUL.0.000,203040448,203040275,,
,Unit_1_46_1988_136,Ithaca,Unit_1,46,TRES,1988,1,136,1,141,1,4,0,NL,,,,,156,2,3,,,,,T,,,,,,,,,,,,176,Fledged,1,7,,NUL.0.000,203040651,203040680,,
,Unit_1_47_1988_136,Ithaca,Unit_1,47,TRES,1988,1,136,1,142,1,7,7,X6D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,4,0,E,MAN.3.041,CU5811988F,CU5811988M,,
,Unit_1_49_1988_151,Ithaca,Unit_1,49,TRES,1988,1,151,1,156,1,5,0,NL,,,,,170,3,4,,,,0,NL,,,,,,,,,,,,189,Fledged,8,4,,NUL.0.000,203040314,203040332,,
,Unit_1_51_1988_136,Ithaca,Unit_1,51,TRES,1988,1,136,1,141,1,6,6,X5D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,5,0,E,MAN.3.041,201140098,CU2011988M,,
,Unit_1_52_1988_151,Ithaca,Unit_1,52,TRES,1988,1,151,1,155,1,5,0,NL,,,,,170,3,5,,,,0,NL,,,,,,,,,,,,189,Fledged,8,5,,NUL.0.000,201140098,203040686,,
,Unit_1_53_1988_156,Ithaca,Unit_1,53,TRES,1988,1,156,4,160,1,5,1,U,,,,,174,7,4,,,,0,NL,,,,,,,,,,,,189,Fledged,8,4,,NUL.0.000,203040687,CU1811988M,,
,Unit_1_54_1988_140,Ithaca,Unit_1,54,TRES,1988,1,140,1,144,1,5,5,X4D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,149,Failed,1,0,E,MAN.3.041,CU1711988F,201140030,,
,Unit_1_57_1988_137,Ithaca,Unit_1,57,TRES,1988,1,137,1,142,1,6,0,NL,,,,,156,1,6,,,,1,D,,,,,,,,,,,,180,Fledged,1,5,C,CON.0.000,203040184,203040679,,
,Unit_1_58_1988_140,Ithaca,Unit_1,58,TRES,1988,1,140,1,144,1,5,0,NL,,,,,158,1,4,,,,4,X1U3,,,,,,,,,,,,172,X,3,0,,NUL.0.000,203040668,203040684,,
,Unit_1_59_1988_151,Ithaca,Unit_1,59,TRES,1988,2,151,1,156,1,5,0,NL,,,,,167,7,5,,,,4,T,,,,,,,,,,,,189,Fledged,8,1,,NUL.0.000,203040102,203040423,,
,Unit_1_59_1988_135,Ithaca,Unit_1,59,TRES,1988,1,135,1,140,1,6,6,X5D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,5,0,E,MAN.3.041,CU5911988F,CU5911988M,,
,Unit_1_60_1988_132,Ithaca,Unit_1,60,TRES,1988,1,132,2,137,1,6,0,NL,,,,,150,3,5,,,,,T,,,,,,,,,,,,174,Fledged,9,7,C,CON.0.000,203040152,203040422,,
,Unit_1_61_1988_131,Ithaca,Unit_1,61,TRES,1988,1,131,2,137,1,7,0,NL,,,,,150,3,5,,,,,T3T-6D,,,,,,,,,,,,174,Fledged,9,7,L,MAN.1.041,96012034,203040327,,
,Unit_1_62_1988_136,Ithaca,Unit_1,62,TRES,1988,1,136,1,141,1,6,0,NL,,,,,156,2,6,,,,1,D,,,,,,,,,,,,177,Fledged,1,5,C,CON.0.000,203040665,204051994,,
,Unit_1_63_1988_136,Ithaca,Unit_1,63,TRES,1988,1,136,1,141,1,6,0,NL,,,,,156,1,6,,,,1,T5T-5D,,,,,,,,,,,,180,Fledged,1,5,L,MAN.1.041,203040331,203040326,,
,Unit_1_64_1988_158,Ithaca,Unit_1,64,TRES,1988,1,158,0,,0,1,0,,,,,,,0,0,,,,0,,,,,,,,,,,,,,X,0,0,,NUL.0.000,CU6411988F,CU6411988M,,
,Unit_1_65_1988_136,Ithaca,Unit_1,65,TRES,1988,1,136,1,140,1,5,0,NL,,,,,155,1,4,,,,,T,,,,,,,,,,,,178,Fledged,1,6,C,CON.0.000,201140023,203040264,,
,Unit_1_66_1988_139,Ithaca,Unit_1,66,TRES,1988,1,139,1,143,1,5,0,NL,,,,,157,1,5,,,,0,NL,,,,,,,,,,,,178,Fledged,1,5,C,CON.0.000,201140078,203040395,,
,Unit_1_68_1988_131,Ithaca,Unit_1,68,TRES,1988,1,131,2,137,1,7,0,NL,,,,,152,1,6,,,,1,D,,,,,,,,,,,,181,Fledged,1,5,C,CON.0.000,203040169,203040246,,
,Unit_1_69_1988_135,Ithaca,Unit_1,69,TRES,1988,1,135,1,140,1,5,0,NL,,,,,152,1,4,,,,1,T3T-5D,,,,,,,,,,,,179,Fledged,1,3,L,MAN.1.041,203040545,203040635,,
,Unit_1_70_1988_160,Ithaca,Unit_1,70,TRES,1988,2,160,3,163,6,3,1,H,,,,,181,7,2,,,,,-9,,,,,,,,,,,,,UF,-8,,,NUL.0.000,203040334,203040688,,
,Unit_1_70_1988_133,Ithaca,Unit_1,70,TRES,1988,1,133,1,138,2,6,6,U3D3,,,,,,-8,0,,,,,-8,,,,,,,,,,,,150,Failed,3,0,,NUL.0.000,CU7011988F,CU7011988M,,
,Unit_1_73_1988_133,Ithaca,Unit_1,73,TRES,1988,1,133,1,138,1,6,0,NL,,,,,153,1,6,,,,0,NL,,,,,,,,,,,,174,Fledged,7,6,C,CON.0.000,203040269,203040317,,
,Unit_1_74_1988_147,Ithaca,Unit_1,74,TRES,1988,1,147,3,151,1,4,4,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,163,U,3,0,,NUL.0.000,CU7411988F,CU7411988M,,
,Unit_1_75_1988_134,Ithaca,Unit_1,75,TRES,1988,1,134,1,139,1,6,1,U,,,,,156,1,5,,,,4,T4T-4D,,,,,,,,,,,,179,Fledged,1,1,L,MAN.1.041,203040348,201139958,,
,Unit_1_76_1988_132,Ithaca,Unit_1,76,TRES,1988,1,132,2,138,1,7,7,X6D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,6,0,E,MAN.3.041,CU7611988F,204051966,,
,Unit_1_77_1988_150,Ithaca,Unit_1,77,TRES,1988,1,150,1,155,1,6,0,NL,,,,,167,7,6,,,,5,T,,,,,,,,,,,,189,Fledged,8,1,,NUL.0.000,203040200,204051966,,
,Unit_1_78_1988_134,Ithaca,Unit_1,78,TRES,1988,1,134,1,139,1,6,0,NL,,,,,153,1,4,,,,,T,,,,,,,,,,,,176,Fledged,1,,L,MAN.1.041,203040343,203040671,,
,Unit_1_80_1988_133,Ithaca,Unit_1,80,TRES,1988,1,133,1,138,1,6,0,NL,,,,,152,1,6,,,,,T,,,,,,,,,,,,178,Fledged,1,,L,MAN.1.041,203040333,203040319,,
,Unit_1_81_1988_140,Ithaca,Unit_1,81,TRES,1988,1,140,1,145,1,6,0,NL,,,,,158,4,6,,,,5,T,,,,,,,,,,,,180,Fledged,1,1,L,MAN.1.041,201139967,203040303,,
,Unit_1_82_1988_138,Ithaca,Unit_1,82,TRES,1988,1,138,1,143,1,6,0,NL,,,,,157,1,6,,,,5,U1T4,,,,,,,,,,,,178,Fledged,1,1,,NUL.0.000,203040405,201140021,,
,Unit_1_83_1988_131,Ithaca,Unit_1,83,TRES,1988,1,131,2,136,1,6,6,X5D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,141,Failed,2,0,E,MAN.3.041,203040296,204051966,,
,Unit_1_83_1988_146,Ithaca,Unit_1,83,TRES,1988,2,146,6,152,1,6,0,NL,,,,,164,4,6,,,,0,NL,,,,,,,,,,,,189,Fledged,8,6,,NUL.0.000,203040296,203040171,,
,Unit_1_84_1988_134,Ithaca,Unit_1,84,TRES,1988,1,134,1,138,1,5,5,X4D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,6,0,E,MAN.3.041,201139974,CU10411988M,,
,Unit_1_84_1988_150,Ithaca,Unit_1,84,TRES,1988,2,150,1,154,1,5,0,NL,,,,,170,3,3,,,,3,D,,,,,,,,,,,,181,Failed,6,0,,NUL.0.000,201139974,203040449,,
,Unit_1_85_1988_137,Ithaca,Unit_1,85,TRES,1988,1,137,1,141,1,4,4,X3D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,4,0,E,MAN.3.041,CU10211988F,CU10211988M,,
,Unit_1_85_1988_153,Ithaca,Unit_1,85,TRES,1988,2,153,1,156,1,4,0,NL,,,,,170,3,3,,,,0,NL,,,,,,,,,,,,189,Fledged,8,3,,NUL.0.000,203040682,203040449,,
,Unit_1_87_1988_137,Ithaca,Unit_1,87,TRES,1988,1,137,1,142,1,6,0,NL,,,,,156,1,6,,,,0,NL,,,,,,,,,,,,177,Fledged,1,6,C,CON.0.000,203040345,203040305,,
,Unit_1_88_1988_137,Ithaca,Unit_1,88,TRES,1988,1,137,1,142,1,6,0,NL,,,,,156,1,6,,,,3,D,,,,,,,,,,,,179,Fledged,1,3,,NUL.0.000,201139904,203040629,,
,Unit_1_91_1988_135,Ithaca,Unit_1,91,TRES,1988,1,135,1,140,1,6,0,NL,,,,,155,1,6,,,,0,T-1D1,,,,,,,,,,,,179,Fledged,1,6,C,CON.0.000,203040338,201139920,,
,Unit_1_93_1988_139,Ithaca,Unit_1,93,TRES,1988,1,139,1,144,1,6,0,NL,,,,,159,1,5,,,,4,U,,,,,,,,,,,,189,Fledged,8,1,,NUL.0.000,203040237,203040558,,
,Unit_1_94_1988_136,Ithaca,Unit_1,94,TRES,1988,1,136,1,140,1,5,3,U,,,,,155,1,1,,,,,T,,,,,,,,,,,,176,Fledged,1,4,,NUL.0.000,203040540,203040484,,
,Unit_1_95_1988_137,Ithaca,Unit_1,95,TRES,1988,1,137,1,142,1,6,6,X5D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,3,0,E,MAN.3.041,203040589,203040468,,
,Unit_1_95_1988_152,Ithaca,Unit_1,95,TRES,1988,2,152,1,157,1,6,0,NL,,,,,170,3,5,,,,0,NL,,,,,,,,,,,,189,Fledged,8,5,,NUL.0.000,203040589,203040468,,
,Unit_1_96_1988_139,Ithaca,Unit_1,96,TRES,1988,1,139,1,142,2,4,0,NL,,,,,156,1,4,,,,3,D,,,,,,,,,,,,179,Fledged,1,1,,NUL.0.000,201140029,201139992,,
,Unit_1_101_1988_140,Ithaca,Unit_1,101,TRES,1988,1,140,1,146,1,6,1,U,,,,,160,1,4,,,,4,U1D3,,,,,,,,,,,,180,Failed,1,0,,NUL.0.000,201139931,201139919,,
,Unit_1_103_1988_140,Ithaca,Unit_1,103,TRES,1988,1,140,1,144,1,5,5,X4D1,,,,,,-8,0,,,,,-8,,,,,,,,,,,,149,Failed,1,0,E,MAN.3.041,201140026,206111906,,
,Unit_1_103_1988_153,Ithaca,Unit_1,103,TRES,1988,2,153,1,157,2,5,0,NL,,,,,171,1,4,,,,0,NL,,,,,,,,,,,,189,Fledged,8,4,,NUL.0.000,201140026,206111906,,
,Unit_1_104_1988_133,Ithaca,Unit_1,104,TRES,1988,1,133,1,138,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,147,Failed,5,0,,NUL.0.000,CU10011988F,201139918,,
,Unit_1_105_1988_152,Ithaca,Unit_1,105,TRES,1988,1,152,1,156,1,5,0,NL,,,,,170,3,5,,,,2,X1D1,,,,,,,,,,,,189,Fledged,8,3,,NUL.0.000,203040683,201139918,,
,Unit_1_4_1989_140,Ithaca,Unit_1,4,TRES,1989,1,140,2,144,2,5,0,NL,,,,,157,2,5,,,,0,NL,,,,,,,,,,,,180,Fledged,1,5,C,CON.0.000,203040485,,,
,Unit_1_7_1989_139,Ithaca,Unit_1,7,TRES,1989,1,139,2,143,1,5,0,NL,,,,,157,2,5,,,,0,NL,,,,,,,,,,,,181,Fledged,1,5,E,MAN.3.041,202199640,203040336,,
,Unit_1_8_1989_142,Ithaca,Unit_1,8,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,5,,,,2,U1D1,,,,,,,,,,,,180,Fledged,1,3,C,CON.0.000,202199638,202199791,,
,Unit_1_9_1989_139,Ithaca,Unit_1,9,TRES,1989,1,139,2,144,1,6,0,NL,,,,,157,2,6,,,,0,NL,,,,,,,,,,,,179,Fledged,1,6,E,MAN.3.041,203040666,203040180,,
,Unit_1_12_1989_140,Ithaca,Unit_1,12,TRES,1989,1,140,2,146,2,7,0,NL,,,,,161,2,7,,,,,-9,,,,,,,,,,,,,UF,-8,,C,CON.0.000,202139972,,,
,Unit_1_17_1989_142,Ithaca,Unit_1,17,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,5,,,,1,D,,,,,,,,,,,,180,Fledged,1,4,C,CON.0.000,206111913,202199656,,
,Unit_1_18_1989_137,Ithaca,Unit_1,18,TRES,1989,1,137,2,142,1,6,0,NL,,,,,157,2,6,,,,2,U1D1,,,,,,,,,,,,178,Fledged,1,4,E,MAN.3.041,202199639,203040681,,
,Unit_1_19_1989_138,Ithaca,Unit_1,19,TRES,1989,1,138,2,143,1,6,1,U,,,,,157,2,5,,,,0,NL,,,,,,,,,,,,179,Fledged,1,5,E,MAN.3.041,202199816,201139971,,
,Unit_1_21_1989_139,Ithaca,Unit_1,21,TRES,1989,1,139,2,144,1,6,0,NL,,,,,159,2,5,,,,0,NL,,,,,,,,,,,,178,Fledged,1,5,C,CON.0.000,203040245,202199628,,
,Unit_1_22_1989_148,Ithaca,Unit_1,22,TRES,1989,1,148,2,152,1,5,0,NL,,,,,167,2,2,,,,0,NL,,,,,,,,,,,,185,Fledged,1,2,E,MAN.3.041,202199623,201140025,,
,Unit_1_24_1989_137,Ithaca,Unit_1,24,TRES,1989,1,137,2,142,1,6,0,NL,,,,,155,2,6,,,,0,NL,,,,,,,,,,,,176,Fledged,2,6,C,CON.0.000,203040323,203040419,,
,Unit_1_26_1989_142,Ithaca,Unit_1,26,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,5,,,,2,D,,,,,,,,,,,,184,Fledged,1,3,E,MAN.3.041,202199650,202199649,,
,Unit_1_28_1989_140,Ithaca,Unit_1,28,TRES,1989,1,140,2,144,1,5,0,NL,,,,,159,2,3,,,,0,NL,,,,,,,,,,,,181,Fledged,1,3,C,CON.0.000,203040345,,,
,Unit_1_29_1989_143,Ithaca,Unit_1,29,TRES,1989,1,143,2,147,1,5,0,NL,,,,,163,2,5,,,,0,NL,,,,,,,,,,,,183,Fledged,1,5,E,MAN.3.041,202199636,203040275,,
,Unit_1_30_1989_142,Ithaca,Unit_1,30,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,5,,,,0,NL,,,,,,,,,,,,181,Fledged,1,5,E,MAN.3.041,203040339,203040414,,
,Unit_1_32_1989_164,Ithaca,Unit_1,32,TRES,1989,1,164,4,167,4,4,0,NL,,,,,182,2,4,,,,3,X,,,,,,,,,,,,200,Fledged,1,1,,NUL.0.000,,,,
,Unit_1_35_1989_142,Ithaca,Unit_1,35,TRES,1989,1,142,2,147,1,6,6,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,157,U,2,0,E,NUL.0.000,,,,
,Unit_1_36_1989_139,Ithaca,Unit_1,36,TRES,1989,1,139,2,144,1,6,2,U,,,,,163,6,4,,,,0,NL,,,,,,,,,,,,179,Fledged,1,4,,NUL.0.000,203040409,203040584,,
,Unit_1_37_1989_169,Ithaca,Unit_1,37,TRES,1989,1,169,2,172,1,4,0,NL,,,,,187,1,2,,,,0,NL,,,,,,,,,,,,208,Fledged,1,2,,NUL.0.000,,,,
,Unit_1_38_1989_144,Ithaca,Unit_1,38,TRES,1989,1,144,2,148,1,5,0,NL,,,,,163,2,5,,,,0,NL,,,,,,,,,,,,182,Fledged,1,5,C,CON.0.000,203040733,202199654,,
,Unit_1_41_1989_149,Ithaca,Unit_1,41,TRES,1989,1,149,2,153,1,5,5,U3D2,,,,,,-8,0,,,,,-8,,,,,,,,,,,,159,Failed,2,0,,NUL.0.000,,,,
,Unit_1_45_1989_141,Ithaca,Unit_1,45,TRES,1989,1,141,2,146,1,6,0,NL,,,,,159,2,6,,,,0,NL,,,,,,,,,,,,184,Fledged,1,6,E,MAN.3.041,202199644,203040680,,
,Unit_1_47_1989_142,Ithaca,Unit_1,47,TRES,1989,1,142,2,147,1,6,0,NL,,,,,161,2,6,,,,4,U3D1,,,,,,,,,,,,184,Fledged,1,2,E,MAN.3.041,203040331,,,
,Unit_1_48_1989_143,Ithaca,Unit_1,48,TRES,1989,1,143,2,147,1,5,0,NL,,,,,163,2,5,,,,3,U2D1,,,,,,,,,,,,186,Fledged,1,2,C,CON.0.000,202199714,,,
,Unit_1_49_1989_140,Ithaca,Unit_1,49,TRES,1989,1,140,2,144,1,5,0,NL,,,,,159,2,5,,,,1,D,,,,,,,,,,,,181,Fledged,1,4,E,MAN.3.041,203040651,203040332,,
,Unit_1_51_1989_141,Ithaca,Unit_1,51,TRES,1989,1,141,0,,0,5,1,X,,,,,170,0,2,,,,0,NL,,,,,,,,,,,,188,Fledged,0,2,,NUL.0.000,,,,
,Unit_1_55_1989_142,Ithaca,Unit_1,55,TRES,1989,1,142,2,147,1,6,0,NL,,,,,161,2,6,,,,6,U3D3,,,,,,,,,,,,174,U,2,0,C,MAN.3.041,202199648,,,
,Unit_1_57_1989_140,Ithaca,Unit_1,57,TRES,1989,1,140,2,144,1,5,0,NL,,,,,161,4,5,,,,0,NL,,,,,,,,,,,,178,Fledged,8,5,,NUL.0.000,203040394,203040679,,
,Unit_1_59_1989_149,Ithaca,Unit_1,59,TRES,1989,1,149,2,,-8,1,1,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,151,Failed,2,0,,NUL.0.000,,,,
,Unit_1_60_1989_138,Ithaca,Unit_1,60,TRES,1989,1,138,2,143,1,6,0,NL,,,,,157,2,4,,,,0,NL,,,,,,,,,,,,176,Fledged,2,4,C,CON.0.000,202199641,203040422,,
,Unit_1_61_1989_142,Ithaca,Unit_1,61,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,4,,,,0,NL,,,,,,,,,,,,181,Fledged,1,4,E,MAN.3.041,202199708,206111907,,
,Unit_1_63_1989_142,Ithaca,Unit_1,63,TRES,1989,1,142,2,147,1,6,0,NL,,,,,161,2,6,,,,1,U,,,,,,,,,,,,186,Fledged,1,5,E,MAN.3.041,202199655,203040326,,
,Unit_1_65_1989_140,Ithaca,Unit_1,65,TRES,1989,1,140,2,146,1,7,0,NL,,,,,159,2,7,,,,4,D,,,,,,,,,,,,182,Fledged,1,3,C,CON.0.000,203040314,204051994,,
,Unit_1_66_1989_142,Ithaca,Unit_1,66,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,5,,,,0,NL,,,,,,,,,,,,180,Fledged,1,5,C,CON.0.000,201140078,203040395,,
,Unit_1_68_1989_135,Ithaca,Unit_1,68,TRES,1989,1,135,1,140,1,6,0,NL,,,,,153,2,6,,,,1,U,,,,,,,,,,,,177,Fledged,1,5,,NUL.0.000,203040169,203040246,,
,Unit_1_70_1989_139,Ithaca,Unit_1,70,TRES,1989,1,139,2,144,1,6,2,U,,,,,159,2,4,,,,0,NL,,,,,,,,,,,,181,Fledged,1,4,C,CON.0.000,203040555,202199646,,
,Unit_1_73_1989_139,Ithaca,Unit_1,73,TRES,1989,1,139,2,143,1,5,0,NL,,,,,157,2,5,,,,4,U2D2,,,,,,,,,,,,173,Fledged,1,1,C,MAN.3.041,202199643,,,
,Unit_1_74_1989_146,Ithaca,Unit_1,74,TRES,1989,1,146,2,150,1,5,0,NL,,,,,165,2,3,,,,0,NL,,,,,,,,,,,,184,Fledged,1,3,E,MAN.3.041,202199658,202199660,,
,Unit_1_75_1989_138,Ithaca,Unit_1,75,TRES,1989,1,138,2,,-8,4,4,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,143,Failed,2,0,,NUL.0.000,,,,
,Unit_1_75_1989_148,Ithaca,Unit_1,75,TRES,1989,2,148,6,152,1,5,0,NL,,,,,165,2,5,,,,3,T1D2,,,,,,,,,,,,186,Fledged,1,2,,NUL.0.000,202199659,202199631,,
,Unit_1_77_1989_152,Ithaca,Unit_1,77,TRES,1989,1,152,2,156,1,5,1,U,,,,,169,2,4,,,,0,NL,,,,,,,,,,,,189,Fledged,1,4,C,CON.0.000,,,,
,Unit_1_78_1989_140,Ithaca,Unit_1,78,TRES,1989,1,140,2,144,1,5,0,NL,,,,,159,2,5,,,,0,NL,,,,,,,,,,,,180,Fledged,1,5,E,MAN.3.041,201139974,203040319,,
,Unit_1_80_1989_142,Ithaca,Unit_1,80,TRES,1989,1,142,2,147,1,6,0,NL,,,,,161,4,6,,,,0,NL,,,,,,,,,,,,182,Fledged,1,6,C,CON.0.000,201139967,203040303,,
,Unit_1_82_1989_141,Ithaca,Unit_1,82,TRES,1989,1,141,2,146,1,6,0,NL,,,,,161,2,6,,,,2,D,,,,,,,,,,,,181,Fledged,1,4,C,CON.0.000,202199885,202199620,,
,Unit_1_83_1989_141,Ithaca,Unit_1,83,TRES,1989,1,141,2,145,1,5,0,NL,,,,,159,2,4,,,,2,D,,,,,,,,,,,,181,Fledged,1,2,E,MAN.3.041,203040441,,,
,Unit_1_84_1989_143,Ithaca,Unit_1,84,TRES,1989,1,143,2,148,1,6,1,U,,,,,163,2,5,,,,0,NL,,,,,,,,,,,,183,Fledged,1,5,E,MAN.3.041,203040589,203040449,,
,Unit_1_85_1989_141,Ithaca,Unit_1,85,TRES,1989,1,141,2,145,1,5,0,NL,,,,,159,2,5,,,,0,NL,,,,,,,,,,,,179,Fledged,1,5,C,CON.0.000,202199314,202199645,,
,Unit_1_86_1989_143,Ithaca,Unit_1,86,TRES,1989,1,143,2,147,1,5,0,NL,,,,,163,2,5,,,,1,D,,,,,,,,,,,,184,Fledged,2,4,E,MAN.3.041,202199653,202199657,,
,Unit_1_87_1989_139,Ithaca,Unit_1,87,TRES,1989,1,139,2,145,1,7,0,NL,,,,,159,2,6,,,,6,D,,,,,,,,,,,,174,Failed,1,0,E,MAN.3.041,,203040691,,
,Unit_1_88_1989_141,Ithaca,Unit_1,88,TRES,1989,1,141,2,146,1,6,6,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,157,U,2,0,E,NUL.0.000,,,,
,Unit_1_88_1989_163,Ithaca,Unit_1,88,TRES,1989,2,163,2,168,1,6,0,NL,,,,,181,1,5,,,,,-9,,,,,,,,,,,,,UF,-8,,,NUL.0.000,,,,
,Unit_1_89_1989_142,Ithaca,Unit_1,89,TRES,1989,1,142,2,146,1,5,0,NL,,,,,161,2,5,,,,1,U,,,,,,,,,,,,184,Fledged,1,4,E,MAN.3.041,202199651,202199347,,
,Unit_1_90_1989_140,Ithaca,Unit_1,90,TRES,1989,1,140,2,145,1,6,0,NL,,,,,159,2,6,,,,3,D,,,,,,,,,,,,183,Fledged,1,3,C,CON.0.000,203040333,,,
,Unit_1_91_1989_143,Ithaca,Unit_1,91,TRES,1989,1,143,2,146,1,4,4,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,157,U,2,0,,NUL.0.000,,,,
,Unit_1_92_1989_139,Ithaca,Unit_1,92,TRES,1989,1,139,2,144,1,6,0,NL,,,,,159,2,6,,,,0,NL,,,,,,,,,,,,182,Fledged,1,6,E,MAN.3.041,202199814,202199647,,
,Unit_1_94_1989_139,Ithaca,Unit_1,94,TRES,1989,1,139,2,,-8,1,1,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,Failed,2,0,,NUL.0.000,,,,
,Unit_1_95_1989_142,Ithaca,Unit_1,95,TRES,1989,1,142,2,146,1,5,1,U,,,,,161,2,4,,,,0,NL,,,,,,,,,,,,181,Fledged,1,4,C,CON.0.000,202199652,203040468,,
,Unit_1_101_1989_141,Ithaca,Unit_1,101,TRES,1989,1,141,2,146,1,6,0,NL,,,,,161,4,5,,,,1,D,,,,,,,,,,,,181,Fledged,1,4,C,CON.0.000,201139931,203040693,,
,Unit_1_104_1989_141,Ithaca,Unit_1,104,TRES,1989,1,141,2,145,1,5,0,NL,,,,,159,2,4,,,,0,NL,,,,,,,,,,,,179,Fledged,1,4,E,MAN.3.041,202199642,206111906,,
,Unit_1_105_1989_141,Ithaca,Unit_1,105,TRES,1989,1,141,2,144,1,4,1,U,,,,,161,4,2,,,,0,NL,,,,,,,,,,,,179,Fledged,1,2,,NUL.0.000,206111910,202119637,,
,Unit_1_5_1990_138,Ithaca,Unit_1,5,TRES,1990,1,138,2,142,2,5,0,NL,,,,,157,2,3,,,,0,NL,,,,,,,,,,,,146,Fledged,2,3,,NUL.0.000,203040485,202199945,,
,Unit_1_7_1990_139,Ithaca,Unit_1,7,TRES,1990,2,139,2,142,2,4,0,NL,,,,,159,2,4,,,,1,D,,,,,,,,,,,,181,Fledged,2,3,,NUL.0.000,202199958,202199959,,
,Unit_1_7_1990_136,Ithaca,Unit_1,7,TRES,1990,1,136,2,140,2,5,1,U,,,,,157,2,2,,,,0,NL,,,,,,,,,,,,179,Fledged,2,2,,NUL.0.000,,,,
